,name,save_logs,save_predictions,save_models,zip_models,verbatim,permutation,repetition,learning_rate,weight_decay,net,feature,skip,datetime,split_percentage_train,split_percentage_val,split_percentage_test,loss_function_type,loss_function_nclasses,early_stopping_min,early_stopping_wait,hidden_size,hidden_layers,num_heads,dropout,batchnorm,residual,in_feats,out_feats,Rand-Index_All ,Mutual Information_All ,Variation of Information_All ,Rand-Index_Train,Mutual Information_Train,Variation of Information_Train,Rand-Index_Val,Mutual Information_Val,Variation of Information_Val,Rand-Index_Test,Mutual Information_Test,Variation of Information_Test,radius
953,opti_keywords_gcn-178,True,True,True,True,False,9,4,0.005,0.01,GCN_Net,keywords,False,2020-01-23 15:02:15,0.32,0.08,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.68915448442922,0.6692192695399892,1.1951512101101565,0.8146039699492494,0.8015487627338915,0.7168018134839587,0.6522803504173289,0.6791065231907151,1.0931246033291546,0.630649015220658,0.6134413424228048,1.3861158281580193,
955,opti_keywords-311,True,True,True,True,False,6,4,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 20:49:32,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.42175296846439436,0.43871677049016405,1.9663371386329946,0.9872632372515141,0.9806532857042856,0.06179649556609412,0.31478770131771594,0.3905727970595818,1.333871664008012,0.3915869673475835,0.42032775734156935,2.0314089497194763,2.0
958,opti_keywords-341,True,True,True,True,False,6,4,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 21:07:18,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5704261076076632,0.5751435292123458,1.4994600575413308,0.8878615040036312,0.8918554090466947,0.37452875716955303,0.5969060108820856,0.5763267791528343,1.2761815300958204,0.5170857426586652,0.5349975614548332,1.6426943285782611,2.0
961,opti_keywords_gcn-126,True,True,True,True,False,7,2,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:43:32,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.4604858887433648,0.48368473966235453,1.7095511973146515,0.7969799391671795,0.7899060877205195,0.6630803174721329,0.43116794300979516,0.4524824640386997,1.4764370887050409,0.43929979190846213,0.46957503950100854,1.7542189060136852,
962,opti_keywords_gcn-78,True,True,True,True,False,4,4,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:25:52,0.32,0.08,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6265890853700256,0.5998956081547034,1.4049016047026135,0.6757356722199894,0.6520056706387579,1.2059652280732442,0.6537532052880507,0.6786668396470497,1.0854602928042758,0.5988504662152054,0.5725290871017049,1.4982379950473965,
964,opti_keywords-463,True,True,True,True,False,8,5,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 22:17:15,0.16,0.04,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.6857580903088821,0.6569439862618119,1.2600716159796095,0.9885667916175331,0.9809416321218413,0.06800569676219181,0.5680702168283369,0.6128936734596837,1.2981077438066455,0.6141947305889612,0.5975710494831936,1.4752261680147436,
965,opti_keywords-244,True,True,True,True,False,5,2,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 20:13:29,0.04,0.01,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.557744464918666,0.5422565282837754,1.6694440051614183,1.0,1.0,0.0,0.4526458051772534,0.48552104246582456,1.1608747072836954,0.5443780184254815,0.5341647601593241,1.686627741463194,
970,opti_keywords-436,True,True,True,True,False,8,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 22:02:39,0.08,0.02,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.6422582036542372,0.6075932625749826,1.437835380965291,0.96381649372999,0.9625596604262727,0.12905149167260355,0.6756589319082709,0.6985643748082372,0.8508050111292174,0.6041471074810119,0.5761561582514438,1.5469099862787963,
972,opti_keywords_lr2-81,True,True,True,True,False,4,1,0.005,0.01,GCN_Net,keywords,False,2020-01-23 12:32:58,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.575695488498164,0.5695522638936611,1.5657485347504618,0.871009155517824,0.8891924211421599,0.38930082922041587,0.6797335434320203,0.6906258728137846,0.8967515271310229,0.5501498204606771,0.5490008037846774,1.6366765458259347,
974,opti_keywords-467,True,True,True,True,False,8,1,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 22:19:37,0.32,0.08,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6200735875494445,0.6290825343757587,1.3283727416666502,0.7928664974240661,0.8028941750120318,0.7067492950377305,0.6295144481962535,0.6219251649737785,1.2636310296950146,0.5376880484133666,0.5583870537264153,1.5720414147660842,2.0
976,opti_keywords_gcn-105,True,True,True,True,False,6,1,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:36:58,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5558198234095835,0.5451146716808525,1.6389327604295358,0.9260131451766256,0.9122745113326896,0.29823687785339015,0.7728745872052838,0.7943467077749419,0.5842389176079732,0.5283139577496927,0.5216346741901097,1.730580584917688,
979,opti_keywords-575,True,True,True,True,False,10,2,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 23:21:24,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5576288497227427,0.5865523491502902,1.4615185026621722,0.8947363639991355,0.8893135960586811,0.3930311146797636,0.5695428013944978,0.6078626757531677,1.2700497064253993,0.4997623167027673,0.5385916553324016,1.6047095491774543,2.0
980,opti_keywords-457,True,True,True,True,False,8,3,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 22:16:44,0.16,0.04,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.6805098965810743,0.6508550005864718,1.2721649693735464,0.9749536347104439,0.9631887657593423,0.1309947554325177,0.5909643049953952,0.6282513396484316,1.2285890874213754,0.6117037710846042,0.5882011334956478,1.4968664459418308,
981,opti_keywords-577,True,True,True,True,False,10,3,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 23:24:33,0.16,0.04,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.6621711313627392,0.6283529550676142,1.3652883349170812,0.9494678430994563,0.9374316368184527,0.2237836416448329,0.7194481273213007,0.7366793728359842,0.8795195928691575,0.6065080098316397,0.5787655235276478,1.538078382409319,
983,opti_keywords_gcn-48,True,True,True,True,False,3,4,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:14:20,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5175551032858137,0.5104633670210891,1.6932091793649886,0.7900313266978501,0.7690006716231741,0.7657986584779621,0.5074877031279662,0.5838862976047053,1.1468026530024829,0.503046820373102,0.49517854991149457,1.7346206203445966,
984,opti_keywords-206,True,True,True,True,False,4,4,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 19:52:26,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5396601095216244,0.5378319296722329,1.6501945431948237,0.9776317112041801,0.9759691979194591,0.08410093646667782,0.6858658019507963,0.636408041885362,1.0370956711884456,0.5069957562678714,0.5069495680423889,1.7545722667874064,2.0
986,opti_keywords-52,True,True,True,True,False,1,3,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 18:24:57,0.32,0.08,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.7523484059614216,0.7151608901392297,1.0453239027397347,0.923457231303849,0.8952808175175955,0.37779070374253676,0.7650968720503265,0.7550966752111286,0.8323538676975417,0.6636494200925546,0.640887442893498,1.32137827991655,
988,opti_keywords_gcn-11,True,True,True,True,False,1,2,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:00:51,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6140546786205543,0.5990239833295588,1.4596705267731251,0.9201234910103838,0.914173833642288,0.2995718424883034,0.5714816316998139,0.6171694588939912,1.226186396839632,0.5433747926464596,0.5453188561880171,1.6568797508328186,
990,opti_keywords-388,True,True,True,True,False,7,5,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 21:33:25,0.08,0.02,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.641463094182349,0.615142421425814,1.4062967733604195,0.7956668084945046,0.8030489035113203,0.6604488369172743,0.7723630888349537,0.739336815348107,0.72234377633246,0.6245082450163222,0.6068232686493524,1.4344944496147471,
991,opti_keywords-124,True,True,True,True,False,3,2,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 19:04:26,0.04,0.01,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.5625038478316319,0.5372032187947042,1.665925403917446,1.0,1.0,0.0,0.5525111292244028,0.5906335559243717,0.8592631110626163,0.5566705260977082,0.5319554609720253,1.6695453201040111,
993,opti_keywords-446,True,True,True,True,False,8,4,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 22:07:16,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5487874228379728,0.5589456009772334,1.559847392484664,0.9893976019874854,0.9889828196844631,0.03794537833601552,0.5397652798679548,0.642498542048965,0.978411498387862,0.5090991573066606,0.5322847202895569,1.6450848344225848,2.0
995,opti_keywords_lr2-135,True,True,True,True,False,5,1,0.005,0.01,GCN_Net,keywords,False,2020-01-23 13:01:04,0.32,0.08,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.620246674208059,0.603761629829904,1.3899249868283947,0.6568286665252132,0.6362022626279876,1.271005671883266,0.6347463670981832,0.6149040661232777,1.27050462878714,0.5994787027673284,0.5921604942007049,1.4260829013156044,
996,opti_keywords_gcn-28,True,True,True,True,False,2,4,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:07:31,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.611789488704363,0.5911744355120393,1.4736576666498875,0.9785085497245711,0.9762711015216025,0.083081082898671,0.5975521563814866,0.6763640986028284,0.9399221048781277,0.6046483306346846,0.5857412731505096,1.4889821184000067,
997,opti_keywords-163,True,True,True,True,False,3,5,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 19:28:35,0.16,0.04,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.6438154225077979,0.6152432889244935,1.4085228297018686,0.9675205111799808,0.9561421494302019,0.1573272755706765,0.6379687364537151,0.6494702904431774,1.1136057954962122,0.593865483113455,0.5682340511890663,1.5711803588240745,
998,opti_keywords_gcn-186,True,True,True,True,False,10,2,0.005,0.01,GCN_Net,keywords,False,2020-01-23 15:04:18,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5515215009244873,0.5542658034090916,1.6205784041106477,0.8694556913120088,0.8752168365175979,0.43283920342281634,0.4630218785179384,0.5814622507272964,1.2512836610398446,0.5366551574215731,0.5377845312501306,1.6643463843897874,
999,opti_keywords-25,True,True,True,True,False,1,4,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 18:10:21,0.08,0.02,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.5849944517966356,0.574697280396232,1.5657239417320978,1.0,1.0,0.0,0.7883404997276712,0.778073928493874,0.6336821967836515,0.5290770484566742,0.5365044408910924,1.706926788560413,
1000,opti_keywords-355,True,True,True,True,False,6,4,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 21:16:07,0.32,0.08,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.7518739140332682,0.7066344344167613,1.075446637300665,0.9146359159129221,0.8843339657435365,0.4138148477184651,0.6850605045904831,0.6544710492205509,1.193278677321111,0.6784067352983392,0.6458422519820529,1.304436340844295,
1002,opti_keywords_gcn-69,True,True,True,True,False,4,5,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:22:57,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.43947187700847795,0.44443445488591543,1.9234336755765908,0.6198286276805686,0.6198246666904446,1.2773601574874798,0.6393342355315184,0.6385964690592534,1.0182754226109032,0.4309877225996781,0.44155036762592914,1.927982909042313,
1003,opti_keywords_gcn-88,True,True,True,True,False,5,4,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:31:00,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5500239990894187,0.5712198984774229,1.539452345174651,0.9634178314022989,0.9669907494602084,0.11600955531072765,0.6246331505386631,0.6451696159162134,0.977489916710593,0.5162531616160849,0.5478748111510092,1.6098497543033894,
1004,opti_keywords-290,True,True,True,True,False,5,2,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 20:38:29,0.32,0.08,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6449009036509789,0.6454461790174819,1.2668200731267385,0.75210567065007,0.7598196691411778,0.8595795702043754,0.644336503109036,0.6308426391960904,1.2349285502688025,0.5911837685829818,0.5977895145071541,1.424985687397852,2.0
1006,opti_keywords_gcn-34,True,True,True,True,False,2,5,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:10:39,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6501410450042676,0.6319544349186835,1.3229030308758438,0.9293921811379728,0.920990373092878,0.2800327157422311,0.5346026851243494,0.5902384508197493,1.3441063182041262,0.607591868129293,0.5990061671938459,1.4369966196956265,
1008,opti_keywords_gcn-143,True,True,True,True,False,8,4,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:48:17,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.4031033738066137,0.39122316480427705,1.9289377131098937,0.6459005825938752,0.6636675006721772,0.9844994846025545,0.18851435705368288,0.24044651448151433,1.7355024966943082,0.388318734038634,0.38293455499337475,1.9495394302905942,
1009,opti_keywords-127,True,True,True,True,False,3,3,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 19:04:51,0.04,0.01,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.503909918276345,0.49809539687969473,1.8235560432859044,1.0,1.0,0.0,0.7033468559837728,0.7158864623047607,0.5990279135603851,0.47605798019987416,0.47432094405733927,1.8961697489844103,
1013,opti_keywords-521,True,True,True,True,False,9,4,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 22:53:21,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5926456587956839,0.5967765419046724,1.437482924403549,0.9128914906566296,0.9126675418892786,0.3124280034695781,0.5675772269436035,0.5866663156615596,1.3008583596138061,0.5306845061015978,0.5405311174469074,1.6217740347077618,2.0
1015,opti_keywords-143,True,True,True,True,False,3,3,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 19:13:50,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.4835171419423156,0.5308030832291281,1.6446605878473308,0.8866868051296448,0.8975801711568633,0.34874821060249017,0.5705057660404631,0.6652299058101151,0.9071377492220378,0.45758651115552396,0.49650606280463677,1.7495804932475392,2.0
1016,opti_keywords_gcn-168,True,True,True,True,False,9,4,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:59:11,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5779900372598059,0.5670245026938168,1.5613664660178213,0.9881134157350958,0.9881242089798868,0.041454800303108996,0.7846883707102367,0.7954345093690685,0.5916922457880864,0.5409335119689386,0.5346395736011593,1.668746920231806,
1019,opti_keywords-119,True,True,True,True,False,2,5,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 19:01:02,0.32,0.08,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6601670245523632,0.6491888806338051,1.2518020451724046,0.804639691406041,0.8032297123039763,0.6946938501631217,0.5574933033810666,0.540413360254012,1.5492116941788168,0.6012644355303598,0.5991703977376811,1.4266087097583364,2.0
1020,opti_keywords_gcn-4,True,True,True,True,False,1,5,0.005,0.01,GCN_Net,keywords,False,2020-01-23 13:58:28,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.40767102708536557,0.4080525918895984,2.06169083360692,0.7242183602270128,0.7069203723277889,0.9297263753800609,0.57117815786678,0.6283753302180589,0.843791718227715,0.36944814706996565,0.38060060568762777,2.16153880418065,
1023,opti_keywords-515,True,True,True,True,False,9,2,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 22:48:26,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5688558774181866,0.5876677978623116,1.4583139978318704,0.8810372035832447,0.8834724782313043,0.4156284130767278,0.5369926155872254,0.578408222641146,1.287887793000217,0.506094125313388,0.5313611587669304,1.640528244778095,2.0
1024,opti_keywords-14,True,True,True,True,False,1,5,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 18:00:04,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.3431449728518105,0.4167097017886875,2.000203342806011,0.9769508538085512,0.9780575360584077,0.07130416532910777,0.4720435684647303,0.5355671123463044,1.0049949117936738,0.3032284801775254,0.3812558517611725,2.1201369526380587,2.0
1025,opti_keywords_gcn-159,True,True,True,True,False,8,5,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:55:04,0.32,0.08,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6428450427553255,0.6085473345457064,1.376077528350979,0.7676081083729033,0.7405810684232498,0.9108553317530941,0.6477490730972112,0.6361498061886551,1.2107865497443338,0.5806558309866022,0.5560088386122769,1.5538621542267057,
1026,opti_keywords-16,True,True,True,True,False,1,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 18:04:38,0.08,0.02,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.5804873211329828,0.5715176683038716,1.5786672681560319,1.0,1.0,0.0,0.7468583008289708,0.7547224889308161,0.7018970924222745,0.5310621650322321,0.5362240946706808,1.7099419459643894,
1027,opti_keywords_gcn-162,True,True,True,True,False,9,3,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:55:59,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.3384902914755302,0.39415419314224953,1.9380787208919525,0.5791946405923128,0.6785904037474013,0.957350766048271,0.410438968136579,0.4804376213953003,1.1824069532615669,0.33012570176822903,0.3881283043543482,1.9449653619967713,
1028,opti_keywords-376,True,True,True,True,False,7,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 21:28:57,0.08,0.02,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.6229142544172062,0.6038548056315416,1.4497273322230644,1.0,1.0,0.0,0.6456155716291923,0.672930644111877,0.8917741950448965,0.5870170522162441,0.5749900361073251,1.5547420435098682,
1029,opti_keywords_gcn-62,True,True,True,True,False,4,3,0.005,0.01,GCN_Net,keywords,False,2020-01-23 14:20:39,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.4795349390820022,0.48873722576211004,1.8030323567460573,0.6531662255800146,0.6674654561466805,1.0554201343054088,0.554073368270605,0.49842810801712806,1.1141372003488574,0.4791330946566034,0.4888799492838329,1.799566967132213,
1030,opti_keywords-46,True,True,True,True,False,1,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 18:20:46,0.32,0.08,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.7341865527850532,0.7031995584065328,1.0873333183374898,0.9519779908568249,0.9293371905341616,0.2542380347480897,0.688287489250444,0.6604054527726769,1.152100282627305,0.6343760513729645,0.6241549924562559,1.3811703404122526,
1033,opti_keywords-598,True,True,True,True,False,10,5,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 23:34:33,0.32,0.08,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.7546126759495543,0.7096801114253798,1.0621044424344959,0.8840264363816812,0.8445339332913205,0.5626411885181191,0.6622274150336269,0.676475451514667,1.144719239411363,0.7009928879697478,0.6602653128605179,1.2346061778626933,
1036,opti_keywords-410,True,True,True,True,False,7,2,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 21:46:28,0.32,0.08,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.651167523159016,0.6461237797942831,1.26641536840736,0.7515237720706818,0.7583195564679397,0.8562722375743661,0.6291659692457581,0.6508077217683946,1.168710842968411,0.6033058169104697,0.6052450441854434,1.4093058732018497,2.0
1037,opti_keywords-62,True,True,True,True,False,2,1,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 18:29:02,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.46094306013531194,0.48631863904541034,1.8457062351187667,1.0,1.0,0.0,0.589002410745035,0.7331374728807362,0.5712939277743283,0.45155417141402365,0.48157344170127775,1.857229183766865,2.0
1039,opti_keywords-569,True,True,True,True,False,10,5,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 23:18:34,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5118140970635053,0.5434731243525385,1.6052149397541946,0.965093096080084,0.9631465986312522,0.12724668778502712,0.46440225972841154,0.6110425759763981,1.1493723216412208,0.47410984773783443,0.5180704301679947,1.6656806910828361,2.0
1040,opti_keywords-220,True,True,True,True,False,4,4,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 20:00:42,0.16,0.04,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.679750769358231,0.6593619997305515,1.2539619995440403,0.9398890275037716,0.9199067193395886,0.28840871839218796,0.5553828702614824,0.5943754563357847,1.306438480968494,0.6428262037265898,0.6324328200863752,1.3521001853202081,
